addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"Серпухов, Московское, 98 (слева, вблизи пересечения с Северным шоссе)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.9445, 37.4082,,,,,1065,,,,https://www.gpnbonus.ru/
"Руза, Красная, 63",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.6924, 36.2132,,,,,1066,,,,https://www.gpnbonus.ru/
"Серебряные Пруды, Привокзальная, 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.4605, 38.7274,,,,,1067,,,,https://www.gpnbonus.ru/
"Зоркальцево, Р398 (25км, с. Зоркальцево)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.5103, 84.7883,,,,,1068,,,,https://www.gpnbonus.ru/
"Истра, Волоколамское (слева, 52-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.903, 36.8977,,,,,1069,,,,https://www.gpnbonus.ru/
"Егорьевск, Советская, 2Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.3942, 39.0179,,,,,1070,,,,https://www.gpnbonus.ru/
"Манушкино, Старое Симферопольское (справа, 78-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1150, 37.4470,,,,,1071,,,,https://www.gpnbonus.ru/
"Москва, Богородский вал, 3а",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.8034, 37.706,,,,,1072,,,,https://www.gpnbonus.ru/
"Барнаул, Загородная, 119",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3180, 83.759,,,,,1073,,,,https://www.gpnbonus.ru/
"Подольск, Лапшенкова, 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4048, 37.5459,,,,,1074,,,,https://www.gpnbonus.ru/
"Екатеринбург, Восточная, 5В",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.853, 60.6205,,,,,1075,,,,https://www.gpnbonus.ru/
"Бийск, Р256 (Чуйский тракт 6 «Б», 357 км. Чуйского тракта)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.5014, 85.3004,,,,,1076,,,,https://www.gpnbonus.ru/
"Монетный, Советская, 35",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.0558, 60.9033,,,,,1077,,,,https://www.gpnbonus.ru/
"Бийск, Революции, 125/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.547, 85.2130,,,,,1078,,,,https://www.gpnbonus.ru/
"Екатеринбург, Екатеринбург-Кольцово (7 км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.7903, 60.6681,,,,,1079,,,,https://www.gpnbonus.ru/
"Рошаль, Советская, 1А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.6621, 39.8408,,,,,1080,,,,https://www.gpnbonus.ru/
"Косиха, перекресток Барнаул-Бийск-Косиха",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.2658, 84.4029,,,,,1081,,,,https://www.gpnbonus.ru/
"Сафоново, Михалевича, 118",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5492, 38.27,,,,,1082,,,,https://www.gpnbonus.ru/
"Серов, Р352 (344 км, севернее поста ГИБДД)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,59.5409, 60.5515,,,,,1083,,,,https://www.gpnbonus.ru/
"Горно-Алтайск, Красноармейская, 58/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,51.9571, 85.9323,,,,,1084,,,,https://www.gpnbonus.ru/
"Минусинск, Чайковского, 59",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.6840, 91.6970,,,,,1085,,,,https://www.gpnbonus.ru/
"Александровка, М2 (38 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4247, 37.6113,,,,,1086,,,,https://www.gpnbonus.ru/
"Александровка, М2 (38 км, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4260, 37.6137,,,,,1087,,,,https://www.gpnbonus.ru/
"Тальменка, Новосибирск-Ташанта в 480 м от Тальменского КДС",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.807, 83.5083,,,,,1088,,,,https://www.gpnbonus.ru/
"Чехов, М2 (70 км, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1534, 37.5500,,,,,1089,,,,https://www.gpnbonus.ru/
"Чехов, М2 (70 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1514, 37.5497,,,,,1090,,,,https://www.gpnbonus.ru/
"Барнаул, Алтайский край, г. Барнаул, Павловский тракт 249 А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.2029, 83.4133,,,,,1091,,,,https://www.gpnbonus.ru/
"Горно-Алтайск, Республика Алтай, Майминский район, с.Майма, ул. Алтайская, д. 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,51.9856, 85.8948,,,,,1092,,,,https://www.gpnbonus.ru/
"Барнаул, Гоголя, 51",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3332, 83.7910,,,,,1093,,,,https://www.gpnbonus.ru/
"Кострома, Профсоюзная, 58",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7377, 41.0189,,,,,1094,,,,https://www.gpnbonus.ru/
"Чехов, Товарная, 16",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1427, 37.4896,,,,,1095,,,,https://www.gpnbonus.ru/
"Шымкент, Темирлан, 560 (Абайский район)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.3263, 69.5744,,,,,1096,,,,https://www.gpnbonus.ru/
"Барнаул, 1-я Западная, 57",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3829, 83.7320,,,,,1097,,,,https://www.gpnbonus.ru/
"Челябинск, Свердловский тракт, 12В (Авторынок на ЧМЗ, поворот на Радонежская)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.2246, 61.3746,,,,,1098,,,,https://www.gpnbonus.ru/
"Красноярск, Мичурина, 30Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9958, 92.9717,,,,,1099,,,,https://www.gpnbonus.ru/
"Щербинка, Шоссейная. 1А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4993, 37.5726,,,,,1100,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Коминтерна, 17",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3406, 43.8806,,,,,1101,,,,https://www.gpnbonus.ru/
"Санкт-Петербург, Пулковское, 21, 2А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,59.8236, 30.3194,,,,,1102,,,,https://www.gpnbonus.ru/
"Кострома, Ленина, 120",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7930, 40.9478,,,,,1103,,,,https://www.gpnbonus.ru/
"Шымкент, Жибек Жолы, 13/6 (Енбекшинский район)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.3283, 69.6294,,,,,1104,,,,https://www.gpnbonus.ru/
"Барнаул, Сельскохозяйственная, 1А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3426, 83.7139,,,,,1105,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Комсомольская пл., 3А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2992, 43.9452,,,,,1106,,,,https://www.gpnbonus.ru/
"Челябинск, Куйбышева/Косарева (напротив Куйбышева, 3)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1979, 61.3686,,,,,1107,,,,https://www.gpnbonus.ru/
"Красноярск, Краснодарская, 44Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0560, 92.9408,,,,,1108,,,,https://www.gpnbonus.ru/
"Кострома, Юрия Смирнова, 91А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7814, 40.9649,,,,,1109,,,,https://www.gpnbonus.ru/
"Шымкент, Джангельдина, 416",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.3020, 69.5820,,,,,1110,,,,https://www.gpnbonus.ru/
"Барнаул, Змеиногорский тракт, 118",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.2698, 83.730,,,,,1111,,,,https://www.gpnbonus.ru/
"Челябинск, Завалишина, 41, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.1880, 61.4655,,,,,1112,,,,https://www.gpnbonus.ru/
"Красноярск, 9 Мая, 17Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0711, 92.9405,,,,,1113,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Новикова-Прибоя, 25",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2756, 43.9055,,,,,1114,,,,https://www.gpnbonus.ru/
"Заринск, Строителей, 7",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.7009, 84.918,,,,,1115,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Героя Попова, 58В",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2566, 43.9309,,,,,1116,,,,https://www.gpnbonus.ru/
"Красноярск, Авиаторов, 2А/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0410, 92.9285,,,,,1117,,,,https://www.gpnbonus.ru/
"Серпухов, Борисовское, 41",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.9143, 37.4471,,,,,1118,,,,https://www.gpnbonus.ru/
"Барнаул, Шевченко, 177Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3360, 83.7510,,,,,1119,,,,https://www.gpnbonus.ru/
"Снежинск, Широкая, 15",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0637, 60.7578,,,,,1120,,,,https://www.gpnbonus.ru/
"Красноярск, Гайдашовка, 8Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0669, 92.9527,,,,,1121,,,,https://www.gpnbonus.ru/
"Дзержинск, Северное, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2941, 43.4756,,,,,1122,,,,https://www.gpnbonus.ru/
"Раменское, Северное, 20",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5851, 38.2375,,,,,1123,,,,https://www.gpnbonus.ru/
"Туркестан, Кызылорда Тас Жолы, 19/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,43.3118, 68.2358,,,,,1124,,,,https://www.gpnbonus.ru/
"Заринск, Таратынова, 18",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.6995, 84.9328,,,,,1125,,,,https://www.gpnbonus.ru/
"Дзержинск, Северное, 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2934, 43.4766,,,,,1126,,,,https://www.gpnbonus.ru/
"Снежинск, Широкая, 16",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0646, 60.7325,,,,,1127,,,,https://www.gpnbonus.ru/
"Курилово, Варшавское (52 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.3739, 37.3893,,,,,1128,,,,https://www.gpnbonus.ru/
"Туркестан, Казыбек Би, 344",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,43.316, 68.3074,,,,,1129,,,,https://www.gpnbonus.ru/
"Новоалтайск, Переездная, 16",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3784, 83.9404,,,,,1130,,,,https://www.gpnbonus.ru/
"Березовка, Пролетарская, 5А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0266, 93.1247,,,,,1131,,,,https://www.gpnbonus.ru/
"Климовск, Старое Симферопольское, 51 км",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.343, 37.5299,,,,,1132,,,,https://www.gpnbonus.ru/
"Кентау, Сакена Сейфуллина, 126",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,43.5012, 68.5023,,,,,1133,,,,https://www.gpnbonus.ru/
"Барнаул, Попова, 206А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3337, 83.667,,,,,1134,,,,https://www.gpnbonus.ru/
"Верхний Уфалей, Чекасина, 18/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0318, 60.2576,,,,,1135,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Ларина, 32",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2361, 44.0217,,,,,1136,,,,https://www.gpnbonus.ru/
"Сарыагаш, Абай-Шымкент, 468",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,41.4726, 69.196,,,,,1137,,,,https://www.gpnbonus.ru/
"Павловск, Калинина, 82",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3119, 83.0072,,,,,1138,,,,https://www.gpnbonus.ru/
"Верхний Уфалей, Ленина, 129/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0582, 60.220,,,,,1139,,,,https://www.gpnbonus.ru/
"Красноярск, 60 лет Октября, 171Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9893, 92.927,,,,,1140,,,,https://www.gpnbonus.ru/
"Кашира, Каширский, 7",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.8350, 38.1741,,,,,1141,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Московское, 248А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3130, 43.8657,,,,,1142,,,,https://www.gpnbonus.ru/
"Бирликский, Мухтара Ауезова, 150 (трасса Абай-Жетысай)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,41.0877, 68.6823,,,,,1143,,,,https://www.gpnbonus.ru/
"Барнаул, Космонавтов, 18А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3876, 83.6827,,,,,1144,,,,https://www.gpnbonus.ru/
"Дзержинск, М7 (справа 389 км+600м, Московское шоссе, 36 квартал Игумновского лесничества, Дзержинского лесхоза, 2)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3005, 43.5422,,,,,1145,,,,https://www.gpnbonus.ru/
"Аллаки, М5 (102 км, 2, слева, вблизи д.Аллаки)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9846, 61.0185,,,,,1146,,,,https://www.gpnbonus.ru/
"Красноярск, Гусарова, 12Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0272, 92.7659,,,,,1147,,,,https://www.gpnbonus.ru/
"Яхрома, А104 (Москва-Дубна вблизи д.Подолинская)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3039, 37.4793,,,,,1148,,,,https://www.gpnbonus.ru/
"Шымкент, Объездная Алматы - Ташкент, 842 (северная сторона, на выезде из г. Шымкент в сторону Туркестана и Кызылорды, далее аэропорта)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.3840, 69.4870,,,,,1149,,,,https://www.gpnbonus.ru/
"Барнаул, Трактовая, 49",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3107, 83.6251,,,,,1150,,,,https://www.gpnbonus.ru/
"Дзержинск, Московское (389-й км + 600 м, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3015, 43.5445,,,,,1151,,,,https://www.gpnbonus.ru/
"Аллаки, М5 (102 км, 1, справа, вблизи д.Аллаки)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9848, 61.0228,,,,,1152,,,,https://www.gpnbonus.ru/
"Березовка, Дружбы, 2В",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0372, 93.1062,,,,,1153,,,,https://www.gpnbonus.ru/
"Шымкент, Квартал 156, 1779 (западная сторона)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.250, 69.5427,,,,,1154,,,,https://www.gpnbonus.ru/
"Дзержинск, Московское (384-й км, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2979, 43.4555,,,,,1155,,,,https://www.gpnbonus.ru/
"Шымкент, Ташкент-Алматы, 1927 (Каратауский район, мкр. Достык)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.398, 69.5682,,,,,1156,,,,https://www.gpnbonus.ru/
"Барнаул, Парфенова, 22",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3713, 83.7960,,,,,1157,,,,https://www.gpnbonus.ru/
"Дзержинск, Московское (398-й км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3061, 43.684,,,,,1158,,,,https://www.gpnbonus.ru/
"Зарайск, Московская, 8",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.7723, 38.8828,,,,,1159,,,,https://www.gpnbonus.ru/
"Барнаул, Павловский тракт, 331",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3494, 83.6099,,,,,1160,,,,https://www.gpnbonus.ru/
"Сычево, 75К-138 (пересечение с автодорогой Петровский-Лазурный, 50 м от перекрестка, вблизи д.Сычево)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.3057, 61.6181,,,,,1161,,,,https://www.gpnbonus.ru/
"Енисейск, Ленина, 1/2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,58.4463, 92.2530,,,,,1162,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Ларина, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2429, 43.9733,,,,,1163,,,,https://www.gpnbonus.ru/
"Волоколамск, Северное, 18",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.054, 35.94,,,,,1164,,,,https://www.gpnbonus.ru/
"Шымкент, Кайнарбулак, 1059А (Каратауский район, ж.м. Кайнарбулак)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.4492, 69.6446,,,,,1165,,,,https://www.gpnbonus.ru/
"Красноярск, 2-я Брянская, 20",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0403, 92.8539,,,,,1166,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Московское, 213Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3145, 43.8691,,,,,1167,,,,https://www.gpnbonus.ru/
"Бозарык, а/д Западная Европа-Западный Китай (направление на Кызылорду, перед п.Бозарык)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.4548, 69.6172,,,,,1168,,,,https://www.gpnbonus.ru/
"Малая Сосновка, М5 (1868 км, справа. Уфимский тракт, вблизи п.М.Сосновка)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.0722, 61.3249,,,,,1169,,,,https://www.gpnbonus.ru/
"Красноярск, Северное шоссе, 11А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0795, 92.9339,,,,,1170,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Ленина, 92А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.255, 43.8974,,,,,1171,,,,https://www.gpnbonus.ru/
"Аксу, А-2 (Тамерлановская а/д на въезде в с. Карабулак)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,42.4760, 69.8137,,,,,1172,,,,https://www.gpnbonus.ru/
"Красноярск, 9 Мая, 4Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0687, 92.9323,,,,,1173,,,,https://www.gpnbonus.ru/
"Барнаул, Чуйский тракт Р256 (223 км+150 м, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3448, 84.1400,,,,,1174,,,,https://www.gpnbonus.ru/
"Назарово, Промышленный узел, 20",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0264, 90.3403,,,,,1175,,,,https://www.gpnbonus.ru/
"Дзержинск, Свердлова пр./Комбрига Патоличева",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2338, 43.3894,,,,,1176,,,,https://www.gpnbonus.ru/
"Барнаул, Калинина, 37А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.3718, 83.7586,,,,,1177,,,,https://www.gpnbonus.ru/
"Челябинск, Челябинский электродный завод, 2/1 (по дороге в аэропорт на Объездной ЧМЗ)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.2512, 61.4675,,,,,1178,,,,https://www.gpnbonus.ru/
